id,host
"https://www.darkreading.com/cyberattacks-data-breaches/travel-management-firm-cwt-pays-4-5m-to-ransomware-attackers","darkreading.com"
"https://www.theregister.com/2020/07/31/carlson_wagonlit_travel_ragnarlocker_ransom_paid/","theregister.com"
"https://www.bleepingcomputer.com/news/security/sopra-steria-expects-50-million-loss-after-ryuk-ransomware-attack/","bleepingcomputer.com"
"https://www.theregister.com/2020/11/25/sopra_steria_ransomware_damage_50m_euros/","theregister.com"
"https://www.securityweek.com/financial-impact-ransomware-attack-sopra-steria-could-reach-50-million/","securityweek.com"
"https://www.bleepingcomputer.com/news/security/toll-group-hit-by-ransomware-a-second-time-deliveries-affected/","bleepingcomputer.com"
"https://www.itnews.com.au/news/toll-groups-corporate-data-stolen-by-attackers-548033","itnews.com.au"
"https://www.securitymagazine.com/articles/92334-toll-group-suffers-ransomware-attack-again","securitymagazine.com"
"https://www.securityweek.com/estes-express-lines-says-personal-data-stolen-in-ransomware-attack/","securityweek.com"
"https://www.truckingdive.com/news/estes-express-lines-cyberattack-social-security-numbers-update/703427/","truckingdive.com"
"https://www.theregister.com/2024/01/03/estes_ransomware/","theregister.com"
"https://securityboulevard.com/2025/11/conduent-faces-financial-hit-lawsuits-from-breach-affecting-10-5-million/","securityboulevard.com"
"https://www.hipaajournal.com/conduent-business-solutions-data-breach/","hipaajournal.com"
"https://cyberpress.org/conduent-data-breach-steals-8-tb/","cyberpress.org"
"https://www.cpomagazine.com/cyber-security/data-breach-at-government-contractor-conduent-sparks-nearly-a-dozen-class-action-lawsuits/","cpomagazine.com"
"https://www.theregister.com/security/2026/05/05/cushman-wakefield-confirms-vishing-cyberattack/5228718","theregister.com"
"https://cybernews.com/news/cushman-wakefield-shinyhunters-salesforce-breach-claim/","cybernews.com"
"https://www.cyberdaily.au/security/13553-real-estate-giant-cushman-wakefield-confirms-cyber-incident-qilin-and-shinyhunters-claim-attack","cyberdaily.au"
"https://www.credaily.com/briefs/cushman-wakefield-faces-lawsuit-after-data-breach/","credaily.com"
"https://en.wikipedia.org/wiki/2022_Costa_Rican_ransomware_attack","en.wikipedia.org"
"https://www.msspalert.com/news/costa-rica-conti-attack","msspalert.com"
"https://www.sangfor.com/blog/cybersecurity/conti-ransomware-attack-throws-costa-rica-national-state-emergency","sangfor.com"
"https://cyberlaw.ccdcoe.org/wiki/Costa_Rica_ransomware_attack_(2022)","cyberlaw.ccdcoe.org"
"https://en.wikipedia.org/wiki/Atlanta_government_ransomware_attack","en.wikipedia.org"
"https://www.hipaajournal.com/the-high-cost-of-samsam-ransomware-attacks-17-million-for-the-city-of-atlanta/","hipaajournal.com"
"https://www.bitdefender.com/en-us/blog/hotforsecurity/at-17-million-atlanta-network-recovery-six-times-more-expensive-than-estimated","bitdefender.com"
"https://www.securityweek.com/city-atlanta-ransomware-attack-proves-disastrously-expensive/","securityweek.com"
"https://en.wikipedia.org/wiki/2019_Baltimore_ransomware_attack","en.wikipedia.org"
"https://www.upi.com/Top_News/US/2019/06/10/Hack-that-cost-Baltimore-18M-a-mystery-after-experts-eye-NSA-link/7961559775882/","upi.com"
"https://www.verizon.com/business/resources/articles/s/lessons-from-the-robbinhood-ransomware-attack-on-baltimore/","verizon.com"
"https://www.comparitech.com/blog/information-security/government-ransomware-attacks/","comparitech.com"
"https://www.sophos.com/en-us/blog/the-state-of-ransomware-in-state-and-local-government-2024","sophos.com"
"https://blog.knowbe4.com/ransomware-recovery-costs-have-doubled-for-state-and-local-governments","blog.knowbe4.com"
"https://www.computerweekly.com/news/366565574/British-Library-ransomware-attack-could-cost-up-to-7m","computerweekly.com"
"https://www.itpro.com/security/cyber-attacks/british-library-eyes-pound400000-rebuild-after-devastating-2023-cyber-attack","itpro.com"
"https://en.wikipedia.org/wiki/2025_St._Paul_cyberattack","en.wikipedia.org"
"https://www.govtech.com/security/st-paul-minn-systems-come-back-online-after-cyber-attack","govtech.com"
"https://socradar.io/blog/us-state-local-government-ransomware-2025-2026/","socradar.io"
"https://www.cybersecuritydive.com/news/federal-state-investigating-ransomware-nevada/758863/","cybersecuritydive.com"
"https://www.securityweek.com/marks-spencer-expects-ransomware-attack-to-cost-400-million/","securityweek.com"
"https://www.computerweekly.com/news/366634121/MS-profits-tumble-after-cyber-attack","computerweekly.com"
"https://www.blackfog.com/marks-and-spencer-ransomware-attack/","blackfog.com"
"https://breached.company/the-300-million-aftermath-marks-spencers-profit-collapse-reveals-the-true-cost-of-cyber-resilience/","breached.company"
"https://cyberinsider.com/co-op-confirms-cyberattack-exposed-data-of-all-6-5-million-members/","cyberinsider.com"
"https://cypro.co.uk/insights/co-op-cyber-attack/","cypro.co.uk"
"https://dailysecurityreview.com/security-spotlight/dragonforce-hackers-disrupt-uk-retail-giant-co-op-in-geopolitically-charged-cyberattack/","dailysecurityreview.com"
"https://edition.cnn.com/2024/07/11/business/cdk-hack-ransom-tweny-five-million-dollars","edition.cnn.com"
"https://www.cloudskope.com/breaches/cdk-global-breach-2024","cloudskope.com"
"https://www.theregister.com/special-features/2024/07/13/cdk-global-said-to-have-paid-25m-ransom-after-cyberattack/1205919","theregister.com"
"https://specopssoft.com/blog/mgm-resorts-service-desk-hack/","specopssoft.com"
"https://netwrix.com/en/resources/blog/mgm-cyber-attack/","netwrix.com"
"https://www.bbrown.com/us/insight/a-look-back-at-the-mgm-and-caesars-incident/","bbrown.com"
"https://www.infosecurity-magazine.com/news/caesars-entertainment-major/","infosecurity-magazine.com"
"https://breachnews.com/breaches/shinyhunters-threatens-council-of-europe-american-tower-jcpenney-and-others-with-imminent-data-leaks/","breachnews.com"
"https://blog.eclecticiq.com/shinyhunters-calling-financially-motivated-data-extortion-group-targeting-enterprise-cloud-applications","blog.eclecticiq.com"
"https://krebsonsecurity.com/2025/10/shinyhunters-wage-broad-corporate-extortion-spree/","krebsonsecurity.com"
"https://www.cpomagazine.com/cyber-security/data-breach-impacts-madison-square-garden-sports-and-the-new-york-knicks/","cpomagazine.com"
"https://undercodenews.com/shinyhunters-claims-massive-madison-square-garden-sports-data-breach-affecting-26-million-records-dark-web-recent-claims-video/","undercodenews.com"
"https://www.inc.com/chloe-aiello/the-massive-madison-square-garden-hack-exposed-celebrities-and-customers-and-started-with-1-old-school-trick/91365306","inc.com"
"https://dysruptionhub.com/karl-auto-group-iowa-cyberattack/","dysruptionhub.com"
"https://cyberq.tw/2026/06/30/nethome-group-is-caught-in-a-double/","cyberq.tw"
"https://www.welivesecurity.com/2020/07/21/telecom-argentina-hit-major-ransomware-attack/","welivesecurity.com"
"https://www.infosecurity-magazine.com/news/telecom-argentina-tuesday-75/","infosecurity-magazine.com"
"https://www.secureworld.io/industry-news/argentinian-isp-hit-with-7.5-million-ransomware-attack","secureworld.io"
"https://www.ransomware.live/id/Q2luY2lubmF0aSBiZWxsIGRpZG7igJl0IHBheSB0aGUgcmFuc29t@yanluowang","ransomware.live"
"https://cti.fyi/groups/yanluowang.html","cti.fyi"
"https://technewstt.com/tstt-ransomexx-exploit/","technewstt.com"
"https://trinidadexpress.com/news/local/over-one-million-tstt-customer-records-on-dark-web/article_a21817e2-79eb-11ee-9c24-c35f8111013c.html","trinidadexpress.com"
"https://advox.globalvoices.org/2023/11/08/trinidad-tobagos-state-telecommunications-provider-is-hacked-raising-questions-about-data-protection-laws/","advox.globalvoices.org"
"https://www.securityweek.com/new-ransomware-group-claims-attack-on-us-telecom-firm-wideopenwest/","securityweek.com"
"https://cybersecuritynews.com/arkana-ransomware-stolen-2-2-million-customer-records/","cybersecuritynews.com"
"https://www.theregister.com/2025/03/28/arkana_wow_ransomware/","theregister.com"
"https://www.sec.gov/Archives/edgar/data/1701051/000110465925029187/tm2428184d1_8k.htm","sec.gov"
"https://techcrunch.com/2025/05/08/a-timeline-of-south-korean-telco-giant-skts-data-breach/","techcrunch.com"
"https://cybermagazine.com/news/sk-telecom-face-mammoth-us-97m-data-breach-fine","cybermagazine.com"
"https://www.koreaherald.com/article/10563945","koreaherald.com"
"https://www.zeebiz.com/companies/news-sk-telecom-told-to-pay-100000-won-each-to-23-million-users-after-massive-data-breach-386203","zeebiz.com"
"https://www.theregister.com/2025/08/15/london_telco_colts_services_disrupted/","theregister.com"
"https://securityaffairs.com/181247/data-breach/colt-technology-faces-multi-day-outage-after-warlock-ransomware-attack.html","securityaffairs.com"
"https://www.sdxcentral.com/news/colt-ransomware-recovery-to-continue-close-to-year-end/","sdxcentral.com"
"https://www.computerweekly.com/news/366629873/Warlock-claims-more-victims-as-cyber-attacks-hit-Colt-and-Orange","computerweekly.com"
"https://www.bloomberg.com/news/articles/2025-08-22/ransomware-hack-hit-orange-telecom-data-published-on-dark-web","bloomberg.com"
"https://slcyber.io/blog/warlock-ransomware-gang-targets-orange-and-colt/","slcyber.io"
"https://www.securityweek.com/orange-belgium-data-breach-impacts-850000-customers/","securityweek.com"
"https://www.insurancejournal.com/news/international/2025/08/25/836826.htm","insurancejournal.com"
"https://www.dexpose.io/shinyhunters-breach-american-tower-corporation/","dexpose.io"
"https://www.technadu.com/american-tower-data-breach-215000-accounts-exposed-in-shinyhunters-attack/629952/","technadu.com"
"https://haveibeenpwned.com/Breach/AmericanTower","haveibeenpwned.com"
"https://www.cnbc.com/2017/08/16/maersk-says-notpetya-cyberattack-could-cost-300-million.html","cnbc.com"
"https://www.forbes.com/sites/leemathews/2017/08/16/notpetya-ransomware-attack-cost-shipping-giant-maersk-over-200-million/","forbes.com"
"https://www.csoonline.com/article/567845/rebuilding-after-notpetya-how-maersk-moved-forward.html","csoonline.com"
"https://www.techtarget.com/searchsecurity/news/450424681/NotPetya-ransomware-impact-costs-Maersk-hundreds-of-millions","techtarget.com"
"https://threatpost.com/ransomware-attack-toll-group-systems-again/155505/","threatpost.com"
"https://www.itnews.com.au/news/toll-group-suffers-second-ransomware-attack-this-year-547757","itnews.com.au"
"https://www.sec.gov/Archives/edgar/data/746515/000156459022027382/expd-ex991_6.htm","sec.gov"
"https://www.sec.gov/Archives/edgar/data/746515/000095017023005412/expd-20221231.htm","sec.gov"
"https://www.thestack.technology/expeditors-ransomware-costs-freight-forwarding/","thestack.technology"
"https://www.geekwire.com/2022/supply-chain-giant-expeditors-is-still-recovering-from-cyberattack-expects-material-adverse-impact/","geekwire.com"
"https://edition.cnn.com/2023/07/06/tech/japan-port-ransomware-attack","edition.cnn.com"
"https://www.dragos.com/blog/ot-cybersecurity-breach-disrupts-operations-at-the-port-of-nagoya-japan","dragos.com"
"https://www.theregister.com/2023/07/06/lockbit_nagoya_attack/","theregister.com"
"https://maritime-executive.com/article/ransomware-attack-stops-container-operations-japan-s-nagoya-port","maritime-executive.com"
"https://therecord.media/knp-logistics-ransomware-insolvency-uk","therecord.media"
"https://www.weightmans.com/media-centre/news/how-ransomware-crippled-knp-logistics-group/","weightmans.com"
"https://thehackernews.com/2025/09/how-one-bad-password-ended-158-year-old.html","thehackernews.com"
"https://dig.watch/updates/historic-uk-knp-transport-firm-collapses-after-ransomware-attack","dig.watch"
"https://www.classaction.org/news/trucking-company-estes-hit-with-class-action-over-cyberattack-affecting-21k","classaction.org"
"https://www.comparitech.com/news/freight-forwarder-estes-notifies-data-breach-victims-ransomware-gang-takes-credit/","comparitech.com"
"https://www.bleepingcomputer.com/news/security/orbcomm-ransomware-attack-causes-trucking-fleet-management-outage/","bleepingcomputer.com"
"https://therecord.media/orbcomm-trucking-software-ransomware","therecord.media"
"https://www.freightwaves.com/news/ransomware-attack-hits-orbcomms-bt-series-of-elds-paper-logs-are-back","freightwaves.com"
"https://www.freightwaves.com/news/global-freight-forwarder-confirms-malware-attack-for-technical-disruptions","freightwaves.com"
"https://theloadstar.com/jas-worldwide-suffers-cyber-attack/","theloadstar.com"
"https://thecyberexpress.com/cyberattack-on-jas-worldwide/","thecyberexpress.com"
"https://dysruptionhub.com/ransomware-attack-disrupts-global-operations-of-jas-worldwide/","dysruptionhub.com"
